title,address,access,outline,floor,fee,management_fee,deposit,gratuity,madori,menseki,url,age,total_floor,route_1,station_1,time_1,route_2,station_2,time_2,route_3,station_3,time_3
ロワール西片,東京都文京区西片２,"
都営三田線/白山駅 歩6分
東京メトロ南北線/東大前駅 歩6分
東京メトロ千代田線/根津駅 歩10分
","
築24年
2階建
",2階,80000,3000,80000,80000,1K,21,https://suumo.jp/chintai/jnc_000029413394/?bc=100357878086,24,2,都営三田線,白山,6,東京メトロ南北線,東大前,6,東京メトロ千代田線,根津,10
都営三田線 白山駅 10階建 築18年,東京都文京区向丘１,"
都営三田線/白山駅 歩4分
東京メトロ南北線/本駒込駅 歩6分
東京メトロ南北線/東大前駅 歩8分
","
築18年
10階建
",9階,90000,8000,90000,90000,1K,21.48,https://suumo.jp/chintai/jnc_000086793640/?bc=100359658259,18,10,都営三田線,白山,4,東京メトロ南北線,本駒込,6,東京メトロ南北線,東大前,8
東京メトロ丸ノ内線 本郷三丁目駅 10階建 築19年,東京都文京区本郷２,"
東京メトロ丸ノ内線/本郷三丁目駅 歩5分
都営三田線/水道橋駅 歩7分
東京メトロ丸ノ内線/御茶ノ水駅 歩11分
","
築19年
10階建
",10階,114000,6000,114000,114000,1K,24.51,https://suumo.jp/chintai/jnc_000086651011/?bc=100355275516,19,10,東京メトロ丸ノ内線,本郷三丁目,5,都営三田線,水道橋,7,東京メトロ丸ノ内線,御茶ノ水,11
東京メトロ丸ノ内線 茗荷谷駅 6階建 築19年,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩7分
都営三田線/白山駅 歩15分
都営三田線/千石駅 歩17分
","
築19年
6階建
",5階,78000,10000,0,78000,1K,20.25,https://suumo.jp/chintai/jnc_000058479736/?bc=100350438508,19,6,東京メトロ丸ノ内線,茗荷谷,7,都営三田線,白山,15,都営三田線,千石,17
都営三田線 春日駅 5階建 築50年,東京都文京区本郷６,"
都営三田線/春日駅 歩5分
東京メトロ南北線/東大前駅 歩9分
東京メトロ丸ノ内線/本郷三丁目駅 歩11分
","
築50年
5階建
",4階,184000,6000,184000,184000,2LDK,48.99,https://suumo.jp/chintai/jnc_000086775430/?bc=100355724363,50,5,都営三田線,春日,5,東京メトロ南北線,東大前,9,東京メトロ丸ノ内線,本郷三丁目,11
東京メトロ丸ノ内線 御茶ノ水駅 8階建 築24年,東京都文京区湯島２,"
東京メトロ丸ノ内線/御茶ノ水駅 歩6分
東京メトロ銀座線/末広町駅 歩6分
東京メトロ千代田線/湯島駅 歩6分
","
築24年
8階建
",7階,79000,10000,79000,79000,1K,20.14,https://suumo.jp/chintai/jnc_000087036506/?bc=100357856503,24,8,東京メトロ丸ノ内線,御茶ノ水,6,東京メトロ銀座線,末広町,6,東京メトロ千代田線,湯島,6
アルファサイト御茶ノ水,東京都文京区湯島３,"
東京メトロ千代田線/湯島駅 歩6分
ＪＲ総武線/御茶ノ水駅 歩8分
東京メトロ銀座線/末広町駅 歩6分
","
築4年
11階建
",10階,128000,10000,128000,0,ワンルーム,25.98,https://suumo.jp/chintai/jnc_000086888616/?bc=100356527771,4,11,東京メトロ千代田線,湯島,6,ＪＲ総武線,御茶ノ水,8,東京メトロ銀座線,末広町,6
グラントゥルース本郷,東京都文京区本郷２,"
東京メトロ丸ノ内線/本郷三丁目駅 歩2分
都営三田線/水道橋駅 歩13分
都営大江戸線/春日駅 歩12分
","
築13年
10階建
",4階,122000,10000,0,122000,1K,25.6,https://suumo.jp/chintai/jnc_000084904411/?bc=100354869029,13,10,東京メトロ丸ノ内線,本郷三丁目,2,都営三田線,水道橋,13,都営大江戸線,春日,12
スプレンリド小石川,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩5分
都営三田線/千石駅 歩18分
東京メトロ南北線/本駒込駅 歩24分
","
築20年
2階建
",2階,77000,3000,0,77000,1K,21.86,https://suumo.jp/chintai/jnc_000087340283/?bc=100297541433,20,2,東京メトロ丸ノ内線,茗荷谷,5,都営三田線,千石,18,東京メトロ南北線,本駒込,24
都営三田線 白山駅 8階建 築20年,東京都文京区白山５,"
都営三田線/白山駅 歩5分
東京メトロ南北線/本駒込駅 歩9分
東京メトロ丸ノ内線/茗荷谷駅 歩23分
","
築20年
8階建
",3階,75000,8000,75000,75000,1K,20.74,https://suumo.jp/chintai/jnc_000087063617/?bc=100357578014,20,8,都営三田線,白山,5,東京メトロ南北線,本駒込,9,東京メトロ丸ノ内線,茗荷谷,23
都営三田線 白山駅 8階建 築20年,東京都文京区白山５,"
都営三田線/白山駅 歩5分
東京メトロ南北線/本駒込駅 歩9分
東京メトロ丸ノ内線/茗荷谷駅 歩23分
","
築20年
8階建
",6階,80000,9000,0,0,1K,20.74,https://suumo.jp/chintai/jnc_000087063618/?bc=100357171092,20,8,都営三田線,白山,5,東京メトロ南北線,本駒込,9,東京メトロ丸ノ内線,茗荷谷,23
音羽ハイツ,東京都文京区大塚２,"
東京メトロ有楽町線/護国寺駅 歩4分
東京メトロ丸ノ内線/新大塚駅 歩8分
東京メトロ丸ノ内線/茗荷谷駅 歩10分
","
築31年
4階建
",3階,389000,0,778000,0,2LDK,80.2,https://suumo.jp/chintai/jnc_000083870175/?bc=100336957881,31,4,東京メトロ有楽町線,護国寺,4,東京メトロ丸ノ内線,新大塚,8,東京メトロ丸ノ内線,茗荷谷,10
音羽ハイツ,東京都文京区大塚２,"
東京メトロ有楽町線/護国寺駅 歩4分
東京メトロ丸ノ内線/新大塚駅 歩8分
東京メトロ丸ノ内線/茗荷谷駅 歩10分
","
築31年
4階建
",3階,389000,10000,778000,0,2LDK,80.25,https://suumo.jp/chintai/jnc_000085541116/?bc=100347268559,31,4,東京メトロ有楽町線,護国寺,4,東京メトロ丸ノ内線,新大塚,8,東京メトロ丸ノ内線,茗荷谷,10
カルクス白山,東京都文京区白山２,"
都営三田線/白山駅 歩8分
都営三田線/春日駅 歩8分
都営大江戸線/春日駅 歩8分
","
築35年
地下1地上3階建
",3階,124000,4000,124000,124000,1LDK,38.43,https://suumo.jp/chintai/jnc_000083903431/?bc=100337153210,35,3,都営三田線,白山,8,都営三田線,春日,8,都営大江戸線,春日,8
東京メトロ丸ノ内線 茗荷谷駅 3階建 築36年,東京都文京区小日向３,"
東京メトロ丸ノ内線/茗荷谷駅 歩8分
東京メトロ有楽町線/護国寺駅 歩11分
東京メトロ有楽町線/江戸川橋駅 歩10分
","
築36年
3階建
",1階,110000,0,110000,110000,2DK,40.15,https://suumo.jp/chintai/jnc_000087476338/?bc=100360006732,36,3,東京メトロ丸ノ内線,茗荷谷,8,東京メトロ有楽町線,護国寺,11,東京メトロ有楽町線,江戸川橋,10
東京メトロ有楽町線 江戸川橋駅 4階建 築17年,東京都文京区水道２,"
東京メトロ有楽町線/江戸川橋駅 歩10分
東京メトロ丸ノ内線/茗荷谷駅 歩14分
東京メトロ東西線/神楽坂駅 歩15分
","
築17年
4階建
",1階,90000,5000,90000,0,ワンルーム,23.56,https://suumo.jp/chintai/jnc_000087123513/?bc=100358957475,17,4,東京メトロ有楽町線,江戸川橋,10,東京メトロ丸ノ内線,茗荷谷,14,東京メトロ東西線,神楽坂,15
レイ　レ　ラヴィ,東京都文京区本駒込２,"
都営三田線/千石駅 歩3分
東京メトロ南北線/本駒込駅 歩9分
ＪＲ山手線/巣鴨駅 歩14分
","
築5年
3階建
",1階,100000,4000,100000,100000,1K,26.31,https://suumo.jp/chintai/jnc_000081982969/?bc=100345852592,5,3,都営三田線,千石,3,東京メトロ南北線,本駒込,9,ＪＲ山手線,巣鴨,14
MIMAISON文京白山【エムアイメゾンブンキョウハクサン】,東京都文京区本駒込１,"
都営三田線/白山駅 歩3分
東京メトロ南北線/本駒込駅 歩3分
東京メトロ千代田線/千駄木駅 歩13分
","
築5年
4階建
",2階,100000,5000,100000,100000,1K,25.2,https://suumo.jp/chintai/jnc_000047752625/?bc=100359425386,5,4,都営三田線,白山,3,東京メトロ南北線,本駒込,3,東京メトロ千代田線,千駄木,13
ＭＩ　ＭＡＩＳＯＮ　文京白山,東京都文京区白山１,"
都営三田線/白山駅 歩3分
東京メトロ南北線/本駒込駅 歩3分
都営三田線/千石駅 歩12分
","
築5年
4階建
",2階,100000,5000,100000,100000,1K,25.2,https://suumo.jp/chintai/jnc_000087109167/?bc=100357898892,5,4,都営三田線,白山,3,東京メトロ南北線,本駒込,3,都営三田線,千石,12
ＭＯＤＵＬＯＲ白山,東京都文京区白山５,"
都営三田線/千石駅 歩6分
都営三田線/白山駅 歩8分
東京メトロ南北線/本駒込駅 歩8分
","
築18年
4階建
",1階,80000,5000,80000,80000,ワンルーム,20,https://suumo.jp/chintai/jnc_000087343691/?bc=100359385862,18,4,都営三田線,千石,6,都営三田線,白山,8,東京メトロ南北線,本駒込,8
東京メトロ千代田線 湯島駅 11階建 築10年,東京都文京区湯島４,"
東京メトロ千代田線/湯島駅 歩5分
東京メトロ丸ノ内線/本郷三丁目駅 歩5分
東京メトロ銀座線/上野広小路駅 歩10分
","
築10年
11階建
",3階,107000,10000,107000,107000,ワンルーム,27.49,https://suumo.jp/chintai/jnc_000085278585/?bc=100352342166,10,11,東京メトロ千代田線,湯島,5,東京メトロ丸ノ内線,本郷三丁目,5,東京メトロ銀座線,上野広小路,10
クオリア御茶ノ水パークフロント,東京都文京区湯島１,"
東京メトロ銀座線/末広町駅 歩6分
ＪＲ総武線/御茶ノ水駅 歩7分
東京メトロ丸ノ内線/御茶ノ水駅 歩7分
","
築19年
13階建
",5階,100000,5000,100000,100000,ワンルーム,23.45,https://suumo.jp/chintai/jnc_000085593875/?bc=100347574772,19,13,東京メトロ銀座線,末広町,6,ＪＲ総武線,御茶ノ水,7,東京メトロ丸ノ内線,御茶ノ水,7
ソレイユ開運坂I,東京都文京区大塚５,"
東京メトロ丸ノ内線/新大塚駅 歩5分
ＪＲ山手線/大塚駅 歩12分
東京メトロ有楽町線/護国寺駅 歩10分
","
築16年
3階建
",2-2階,95000,0,95000,95000,ワンルーム,28.8,https://suumo.jp/chintai/jnc_000047761374/?bc=100359535739,16,3,東京メトロ丸ノ内線,新大塚,5,ＪＲ山手線,大塚,12,東京メトロ有楽町線,護国寺,10
クレアシオン後楽園,東京都文京区本郷１,"
都営三田線/春日駅 歩3分
東京メトロ丸ノ内線/後楽園駅 歩4分
ＪＲ中央線/水道橋駅 歩5分
","
築19年
8階建
",2階,92000,11000,0,92000,1K,19.77,https://suumo.jp/chintai/jnc_000086950718/?bc=100333480842,19,8,都営三田線,春日,3,東京メトロ丸ノ内線,後楽園,4,ＪＲ中央線,水道橋,5
都営三田線 春日駅 3階建 築33年,東京都文京区本郷５,"
都営三田線/春日駅 歩6分
東京メトロ丸ノ内線/本郷三丁目駅 歩8分
東京メトロ南北線/後楽園駅 歩9分
","
築33年
3階建
",3階,96000,6000,96000,96000,1DK,27.13,https://suumo.jp/chintai/jnc_000087486800/?bc=100353880926,33,3,都営三田線,春日,6,東京メトロ丸ノ内線,本郷三丁目,8,東京メトロ南北線,後楽園,9
都営三田線 千石駅 3階建 築10年,東京都文京区本駒込２,"
都営三田線/千石駅 歩2分
東京メトロ南北線/本駒込駅 歩11分
ＪＲ山手線/駒込駅 歩12分
","
築10年
3階建
",1階,108000,5000,108000,108000,ワンルーム,25.58,https://suumo.jp/chintai/jnc_000086708639/?bc=100355245811,10,3,都営三田線,千石,2,東京メトロ南北線,本駒込,11,ＪＲ山手線,駒込,12
都営三田線 春日駅 10階建 築21年,東京都文京区小石川３,"
都営三田線/春日駅 歩7分
東京メトロ丸ノ内線/後楽園駅 歩11分
都営三田線/白山駅 歩15分
","
築21年
10階建
",6階,86000,6000,86000,86000,1K,19.8,https://suumo.jp/chintai/jnc_000087490426/?bc=100360088315,21,10,都営三田線,春日,7,東京メトロ丸ノ内線,後楽園,11,都営三田線,白山,15
小石川播磨坂ハイツ,東京都文京区小石川４,"
東京メトロ丸ノ内線/茗荷谷駅 歩6分
東京メトロ有楽町線/江戸川橋駅 歩17分
東京メトロ丸ノ内線/後楽園駅 歩20分
","
築37年
7階建
",1階,175000,5000,175000,175000,1LDK,46.26,https://suumo.jp/chintai/jnc_000082248458/?bc=100304018574,37,7,東京メトロ丸ノ内線,茗荷谷,6,東京メトロ有楽町線,江戸川橋,17,東京メトロ丸ノ内線,後楽園,20
ハウス千駄木,東京都文京区千駄木５,"
東京メトロ千代田線/千駄木駅 歩4分
東京メトロ南北線/本駒込駅 歩10分
都営三田線/白山駅 歩12分
","
築39年
3階建
",1階,60000,3000,0,0,1K,18.64,https://suumo.jp/chintai/jnc_000060366029/?bc=100355703462,39,3,東京メトロ千代田線,千駄木,4,東京メトロ南北線,本駒込,10,都営三田線,白山,12
ハウス千駄木,東京都文京区千駄木５,"
東京メトロ千代田線/千駄木駅 歩4分
東京メトロ南北線/本駒込駅 歩10分
都営三田線/白山駅 歩12分
","
築39年
3階建
",2階,115000,5000,0,0,1LDK,37.29,https://suumo.jp/chintai/jnc_000084395029/?bc=100357715948,39,3,東京メトロ千代田線,千駄木,4,東京メトロ南北線,本駒込,10,都営三田線,白山,12
東京メトロ丸ノ内線 茗荷谷駅 4階建 築37年,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩9分
都営三田線/千石駅 歩16分
都営三田線/白山駅 歩19分
","
築37年
4階建
",4階,107000,3000,107000,107000,2DK,39.2,https://suumo.jp/chintai/jnc_000087424439/?bc=100359807547,37,4,東京メトロ丸ノ内線,茗荷谷,9,都営三田線,千石,16,都営三田線,白山,19
シエル白山B館,東京都文京区向丘１,"
都営三田線/白山駅 歩4分
東京メトロ南北線/本駒込駅 歩6分
東京メトロ南北線/東大前駅 歩9分
","
築19年
10階建
",9階,90000,8000,90000,90000,1K,21.48,https://suumo.jp/chintai/jnc_000086787871/?bc=100356110985,19,10,都営三田線,白山,4,東京メトロ南北線,本駒込,6,東京メトロ南北線,東大前,9
東京メトロ丸ノ内線 御茶ノ水駅 10階建 築20年,東京都文京区湯島３,"
東京メトロ丸ノ内線/御茶ノ水駅 歩7分
東京メトロ千代田線/湯島駅 歩9分
東京メトロ銀座線/末広町駅 歩7分
","
築20年
10階建
",2階,150000,5000,150000,0,1DK,36.96,https://suumo.jp/chintai/jnc_000084507036/?bc=100316650099,20,10,東京メトロ丸ノ内線,御茶ノ水,7,東京メトロ千代田線,湯島,9,東京メトロ銀座線,末広町,7
波多野荘,東京都文京区西片２,"
東京メトロ南北線/東大前駅 歩3分
都営大江戸線/春日駅 歩10分

","
築99年以上
2階建
",1階,70000,0,70000,70000,1SK,25.23,https://suumo.jp/chintai/jnc_000086138570/?bc=100357490599,99,2,東京メトロ南北線,東大前,3,都営大江戸線,春日,10,0,0,0
波多野荘,東京都文京区西片２,"
東京メトロ南北線/東大前駅 歩3分
都営大江戸線/春日駅 歩10分

","
築99年以上
2階建
",2階,70000,0,70000,70000,1DK,23.96,https://suumo.jp/chintai/jnc_000084602222/?bc=100341592057,99,2,東京メトロ南北線,東大前,3,都営大江戸線,春日,10,0,0,0
ＪＲ中央線 御茶ノ水駅 13階建 築21年,東京都文京区湯島１,"
ＪＲ中央線/御茶ノ水駅 歩5分
東京メトロ千代田線/新御茶ノ水駅 歩7分
都営大江戸線/本郷三丁目駅 歩8分
","
築21年
13階建
",12階,108000,11000,0,108000,1K,22.17,https://suumo.jp/chintai/jnc_000087130044/?bc=100352448057,21,13,ＪＲ中央線,御茶ノ水,5,東京メトロ千代田線,新御茶ノ水,7,都営大江戸線,本郷三丁目,8
千駄木３丁目貸家,東京都文京区千駄木３,"
東京メトロ千代田線/千駄木駅 歩3分
ＪＲ山手線/日暮里駅 歩13分
ＪＲ山手線/西日暮里駅 歩12分
","
築30年
2階建
",-,140000,0,140000,140000,2DK,44,https://suumo.jp/chintai/jnc_000039503246/?bc=100345461377,30,2,東京メトロ千代田線,千駄木,3,ＪＲ山手線,日暮里,13,ＪＲ山手線,西日暮里,12
東京メトロ有楽町線 江戸川橋駅 5階建 築4年,東京都文京区関口１,"
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ東西線/早稲田駅 歩8分
都営大江戸線/牛込柳町駅 歩14分
","
築4年
5階建
",1階,77000,8000,0,0,ワンルーム,20.42,https://suumo.jp/chintai/jnc_000087545342/?bc=100358364811,4,5,東京メトロ有楽町線,江戸川橋,7,東京メトロ東西線,早稲田,8,都営大江戸線,牛込柳町,14
東京メトロ有楽町線 江戸川橋駅 5階建 築4年,東京都文京区関口１,"
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ東西線/早稲田駅 歩8分
都営大江戸線/牛込柳町駅 歩14分
","
築4年
5階建
",5階,80000,8000,0,0,ワンルーム,20.42,https://suumo.jp/chintai/jnc_000087545344/?bc=100358364807,4,5,東京メトロ有楽町線,江戸川橋,7,東京メトロ東西線,早稲田,8,都営大江戸線,牛込柳町,14
東京メトロ有楽町線 江戸川橋駅 5階建 築4年,東京都文京区関口１,"
東京メトロ有楽町線/江戸川橋駅 歩7分
東京メトロ東西線/早稲田駅 歩8分
都営大江戸線/牛込柳町駅 歩14分
","
築4年
5階建
",2階,82000,8000,0,0,ワンルーム,20.42,https://suumo.jp/chintai/jnc_000087545343/?bc=100359552217,4,5,東京メトロ有楽町線,江戸川橋,7,東京メトロ東西線,早稲田,8,都営大江戸線,牛込柳町,14
東京メトロ丸ノ内線 茗荷谷駅 地下1地上7階建 築18年,東京都文京区小石川５,"
東京メトロ丸ノ内線/茗荷谷駅 歩6分
東京メトロ丸ノ内線/新大塚駅 歩19分
都営三田線/千石駅 歩17分
","
築18年
地下1地上7階建
",4階,110000,5000,110000,110000,ワンルーム,30.01,https://suumo.jp/chintai/jnc_000086708616/?bc=100358041293,18,7,東京メトロ丸ノ内線,茗荷谷,6,東京メトロ丸ノ内線,新大塚,19,都営三田線,千石,17
